Year,Month,BCC-CSM2-MR_mm,CHIRPS_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
1984,1,4.302167911,5.018059154,8.725537577,0,18.4449057,34.93576304,7.566729155,3.278290239,4.878339521,16.06988344,historical,7.815013415
1984,2,3.636675782,0.535425355,2.886371076,0,1.302119345,3.309688366,0,1.055370754,0.058104713,0.019023636,historical,38.1384018
1984,3,10.79354063,10.24292586,0.340127618,4.334629989,0.078267753,10.06896058,8.44E-04,6.435563837,6.375714556,0.146919742,historical,4.383410157
1984,4,11.06218946,22.51956464,1.808690609,2.345813249,0.740742313,4.929230804,0.040381921,14.37277437,0.776254103,14.90301994,historical,34.65566677
1984,5,37.86651067,10.63629318,1.069508311,2.75337298,27.86877331,41.82551495,3.242526972,4.815159417,2.370631608,29.00061342,historical,1.915040744
1984,6,56.67480903,19.9739315,2.448105914,17.114993,18.89692192,12.4137916,26.43095818,2.251290466,8.592188234,17.33189225,historical,44.27026948
1984,7,49.79346177,54.36503883,4.153198825,94.95964977,54.45611968,40.4402152,14.5347084,137.279366,15.93095483,14.58971238,historical,52.43937642
1984,8,91.44906428,44.91074541,35.67634277,149.3610239,59.00273447,80.79399042,73.93168585,78.35833518,43.19696001,11.78711949,historical,63.64326021
1984,9,5.159792685,34.7754478,9.183195466,21.76348148,13.96503912,21.29754245,10.28456094,15.74873651,98.92402775,16.71620681,historical,26.59506022
1984,10,14.28225964,8.579559697,6.575031542,0.819468984,1.222105714,0.010278123,0.782562525,1.420552381,51.17691853,25.43569344,historical,0.606017243
1984,11,22.06485904,5.49675231,0.022569405,0.273565298,29.03493179,6.22875119,0.244277363,2.092371466,26.29338554,20.85509043,historical,2.324240669
1984,12,9.524116002,4.581535242,4.127595406,6.337936564,2.758584634,2.876169553,14.90733753,30.98697295,20.20903906,8.281644449,historical,0.590341181
