AEZ,Year,Month,CHIRPS,BCC-CSM2-MR,EC-Earth3,FGOALS-g3,GFDL-CM4,GFDL-ESM4,MIROC-ES2L,MIROC6,MRI-ESM2-0,NESM3,TaiESM1
Moist_Lowland,2022,9,78.73111362,521.1706072,277.0014941,4.305054778,6.789778945,0.623894017,46.28837236,9.463295052,251.8921719,124.7261099,158.7873672
Arid_Lowland,2022,9,31.33446456,267.0998148,59.91665131,5.724807562,2.484291662,0.059317982,14.14517773,1.572101012,103.9499696,90.3043916,15.84773158
Moist_Highland,2022,10,23.16471686,17.48331925,3.32E-05,4.510829689,0.225417086,3.853595321,0,0,0,2.161461491,0
Moist_Lowland,2022,10,21.24556063,11.57185829,0.001075123,21.91375645,1.620382901,0,0.011014189,7.684198078,0,12.66014436,0
Arid_Lowland,2022,10,20.45079787,0.820473553,0,8.172392146,0.036935106,2.224766249,0.008064611,1.255470229,0,13.14205154,3.54E-04
Moist_Highland,2022,11,13.31627387,0,0,0,0,0,0,0,0.017105456,12.71846682,157.3445201
Moist_Lowland,2022,11,8.47386012,0,0,0,0,0,0,0,0.303966877,2.116171973,424.8285095
Arid_Lowland,2022,11,11.4416502,0,0,0,0,0,0,0,0.032986891,4.892210251,159.8398496
Moist_Highland,2022,12,5.079369219,0,0,9.552326139,0,0,0,0,0,0.025151992,0
Moist_Lowland,2022,12,1.209326966,0,0,1.004642036,0,0,0,0,0,0,0
Arid_Lowland,2022,12,4.9578413,0,0,21.05203771,0,0,0,0,0,0.225611206,0
Moist_Highland,2023,1,6.895287173,0,0,0,0,53.67978096,0,0,0.020955625,65.14173942,0
Moist_Lowland,2023,1,3.203652059,0.077117624,0.001332824,0,0,15.49286006,0,0,0,12.94853666,0
Arid_Lowland,2023,1,7.443826364,2.84E-04,0,0,0,67.56035255,0,0,0.053244666,14.61637071,0
Moist_Highland,2023,2,4.247627687,0,0,0,4.164243179,0.115626278,0,0,14.88148665,0,0
Moist_Lowland,2023,2,1.3675459,0,0,0,0.104565275,0.00290999,0,0,0.451863243,0,0
Arid_Lowland,2023,2,3.369680176,0,0,0,0.811504453,0.081180841,0,0,5.00475173,0,0
Moist_Highland,2023,3,16.9356734,0,4.47E-05,0,0,0,0,0,0,1.37E-04,0
Moist_Lowland,2023,3,6.20158616,0,4.89E-04,0,0,0,0,0,0,0,0
Arid_Lowland,2023,3,8.03575262,0,0,0,0,0,0,0,0,5.97E-04,0
Moist_Highland,2023,4,48.91224682,8.997651659,0.046322202,7.97064008,0,0,2.576124254,0.487051984,33.91765954,4.68E-05,58.39238434
Moist_Lowland,2023,4,18.15189619,0.925229677,0,10.63128493,0,0,2.100372585,0.207550458,31.75914553,0,46.95322625
Arid_Lowland,2023,4,22.93423604,5.7111024,0.359765952,0.161116542,0,0,0.179417697,0.878145778,20.82311928,3.34E-04,15.94689973
Moist_Highland,2023,5,60.93699037,0,0,0,0.30978127,0,122.9824087,0.884539135,0.006526115,0,0.010724641
Moist_Lowland,2023,5,29.62914195,0,0,0.218804516,0.046205146,0,39.46838171,0.340449195,2.12E-05,0,0
Arid_Lowland,2023,5,31.62499402,0,0,0.003166635,0.204116461,0,34.24092167,1.901841621,0.063228412,0,0.093914265
Moist_Highland,2023,6,58.63775917,14.47676257,10.15903093,0,0,6.447369845,44.98269366,0,6.966161806,0,1.425929761
Moist_Lowland,2023,6,106.6312775,0.658854975,166.3630011,0,2.902472454,22.05910913,150.8509734,0,8.248696696,0,53.8486304
Arid_Lowland,2023,6,43.92696179,45.04515619,106.6014909,0,0.077283036,25.62472444,56.5760981,0,22.37235694,0,15.43087959
Moist_Highland,2023,7,117.7639103,8.866337405,12.95515746,0,11.68847548,489.8517799,15.59572718,0,9.428336886,18.97374984,15.16783416
Moist_Lowland,2023,7,157.3248787,1.10316944,62.27510929,0,2.245260537,369.33168,31.86167664,0,2.285188425,93.468598,130.8302744
Arid_Lowland,2023,7,68.99075394,2.164797312,14.92035836,0,6.145144139,53.24049808,1.06173923,0,1.588059248,13.70598955,131.8958362
Moist_Highland,2023,8,130.4161985,45.5332765,25.70498048,55.86467519,0,0.101697903,303.6939756,88.35781121,65.98156405,896.6379854,10.34916416
Moist_Lowland,2023,8,145.6307605,40.73938623,52.82714118,120.7345771,0,5.266559137,246.9411706,323.203241,26.38124062,910.2292739,1.611353555
Arid_Lowland,2023,8,120.9268412,3.765029635,119.99557,43.864653,0.001357208,0.724297246,106.1728335,54.03001966,27.70465355,521.7448974,8.484350121
Moist_Highland,2023,9,16.79848141,421.8442856,358.1727645,13.17847812,0.078393578,35.57907951,136.8608955,0,0.001474317,23.48446822,1.94130829
Moist_Lowland,2023,9,88.13178795,552.5621367,216.9497264,97.91528201,45.25491869,6.347061141,266.2654252,0,0,17.63598411,23.16929571
Arid_Lowland,2023,9,31.71982317,409.4946865,124.3196429,25.55020784,6.604800801,3.769395137,139.8329723,0,0.002027925,21.4985098,1.792341093
Moist_Highland,2023,10,27.9446667,0,0.001032796,0,0.004503114,1.180934196,0.203165715,0,0,0.258926926,0.083508058
Moist_Lowland,2023,10,26.03859015,0,0.031746896,0,0,70.43556729,0.001353726,0,0,0,0
Arid_Lowland,2023,10,26.07001405,0,0.005265125,0,0.003420014,4.333216809,1.348877441,0,0,3.368227302,0.463271761
Moist_Highland,2023,11,24.76884904,0,0,14.13139021,0,0,0,0,0,0,0
Moist_Lowland,2023,11,16.67380164,0,0,12.75573792,0,0,0,0,0,0,0
Arid_Lowland,2023,11,19.83743363,0,0,18.02617912,0,0,0,0,9.44E-04,0,0
Moist_Highland,2023,12,5.065547327,0.802987587,0,0.935432041,0.140928402,0.129289107,0,0,0,0,0
Moist_Lowland,2023,12,1.164072452,0,0,0.006682653,0,0,0,0,0,0,0
Arid_Lowland,2023,12,5.220719295,6.021468628,0,4.189893788,0.122624679,0.156507625,0,0,0,0,0
Moist_Highland,2024,1,7.164402417,47.94646044,0,85.37401437,0,9.577675707,0,0,0,0,8.38E-04
Moist_Lowland,2024,1,2.823035066,3.440608021,0,4.729070945,0,0,0,0,0,0,0.006445458
Arid_Lowland,2024,1,8.81304668,4.81395296,0,36.81469989,0,67.64497504,0,0,0,0,1.94E-04
Moist_Highland,2024,2,4.604656003,0.237071019,0,0,0,0,0,1.03E-05,0.496823311,0,0
Moist_Lowland,2024,2,1.458688473,0,0,0,0,0,0,1.21E-07,0,0,0
Arid_Lowland,2024,2,3.819828413,0.261472753,0,0,0,0,0,1.49E-06,0.235897982,0,0
Moist_Highland,2024,3,20.35244098,0,0.019056623,0,0,0,0,0.002877857,0,90.23969534,0.125533741
Moist_Lowland,2024,3,7.038733195,0,0.023154317,0,0,0,0,0.006932848,0,20.16437317,0.210551122
Arid_Lowland,2024,3,9.813322627,0,8.93E-04,0,0,0,0,6.92E-04,0.001486901,9.230815198,0.005802771
Moist_Highland,2024,4,29.83649371,0,3.734436183,0,6.522140595,165.8241323,0,0,272.3521317,0,0
Moist_Lowland,2024,4,11.62999553,0,0.474799458,0,3.594626581,32.65530104,0,0,37.74378875,0,0
Arid_Lowland,2024,4,19.77699387,0,0.136621805,0,3.92505931,255.5650938,0,0,32.27169664,0,0
Moist_Highland,2024,5,46.90853795,0,0.001031294,37.01332046,0,0,0.254731749,4.225839649,0,2.211610428,0
Moist_Lowland,2024,5,22.20490677,0,4.84E-05,28.32461278,0,0,1.113077928,0.715031022,0,4.861406919,0
Arid_Lowland,2024,5,26.08201352,0,5.23E-05,15.61427435,0,0,0.023626314,0.453254653,0,1.247223829,0
Moist_Highland,2024,6,60.40047998,0,0,0.303936231,0,1.779617932,0,0.001193323,102.2855674,10.4589535,588.0483905
Moist_Lowland,2024,6,151.5438632,0,0,0.001338459,0,9.244454567,0,0,95.33752874,49.78407002,316.0569385
Arid_Lowland,2024,6,46.31684499,0,0,0.440632298,0,2.470796306,0,0.005858865,84.82923709,10.73393412,155.950346
Moist_Highland,2024,7,151.6997213,0.003902641,5.063251756,35.09893906,0,9.58E-05,31.79398567,276.4510944,9.76941053,193.5778727,28.94533878
Moist_Lowland,2024,7,131.9082778,56.97515637,33.65809577,50.03027921,0.177896484,1.968352817,65.99299823,224.1478105,0.066461463,382.3883523,1.352155538
Arid_Lowland,2024,7,93.40130742,0.310466007,31.91319144,21.44255815,0.019092228,1.841872206,42.98773254,223.5681586,6.401665401,182.71368,44.28691617
Moist_Highland,2024,8,295.8040815,0,0,3.143180794,12.30238999,0,43.71772922,0,81.7797765,0,392.5347882
Moist_Lowland,2024,8,219.1491428,0,0,24.68350106,81.84124199,1.299772209,65.21602299,0,11.57391489,0,584.3084231
Arid_Lowland,2024,8,221.1771797,0,0.002107566,10.27815696,35.23861141,0,25.1817202,2.42E-07,7.665804748,0,157.5141298
Moist_Highland,2024,9,26.01245939,53.15639372,87.31846903,42.04214654,3.952639624,1.97001666,4.850415689,12.22052275,0.011137944,158.6084215,46.68488358
Moist_Lowland,2024,9,95.54058278,51.88771725,252.2408996,97.93356065,0.125296315,30.70363311,31.4943448,18.20722344,322.3363131,203.0212581,199.7704048
Arid_Lowland,2024,9,44.52178325,17.13848627,61.50379901,49.77862176,36.89167002,28.15900699,0.850593931,34.55466683,84.06470209,81.49375219,170.698369
Moist_Highland,2024,10,30.49799949,44.16110285,16.67558032,0.189043831,0,6.237187123,0,0,0,0,41.48224
Moist_Lowland,2024,10,30.98947943,150.2065847,1.244273454,9.105799035,0,17.92788546,0,0,0,0,69.9346737
Arid_Lowland,2024,10,25.82931155,66.35623904,0.780496212,0.642782192,0,3.76597786,0,0,0,0,67.09170934
Moist_Highland,2024,11,22.69346717,39.18886057,0,0,0,20.34896541,0,9.65E-04,0,0.057245863,11.5589565
Moist_Lowland,2024,11,13.19316332,9.458005783,0.005911384,0,0,7.175463832,0,0,0,0,2.934777428
Arid_Lowland,2024,11,12.9130554,104.252766,0,0,0,14.87632977,0,0.001563077,0,0.49788516,5.852113064
Moist_Highland,2024,12,4.23389733,0,2.875521881,0.154716478,0.38856001,0,0,0.0013102,0,0.597974417,0
Moist_Lowland,2024,12,1.047384841,0,0,0,0.030902631,0,0,3.86E-04,0,0.471909515,0
Arid_Lowland,2024,12,4.499679234,0,6.526648378,0.396147352,1.281748365,0,0,8.73E-05,0,1.650811194,0
Moist_Highland,2025,1,5.437983446,0,0,0.632980532,0.028861627,0.886420246,0,17.67916721,5.740780858,0.030145567,0
Moist_Lowland,2025,1,2.514068917,0,0,0.004188288,0,0,0,0.761264741,5.719389133,0.119700745,0
Arid_Lowland,2025,1,6.749293727,0,0,2.121499038,0.053041328,6.184208077,0,14.69170877,0.010259476,0.366148237,0
Moist_Highland,2025,2,4.59898376,0,0,0,0,0,0,0,7.535759242,0,14.32552865
Moist_Lowland,2025,2,1.593447473,0,0,0,0,0,0,0,0.252646694,0,0.316404234
Arid_Lowland,2025,2,3.510656291,0,0,0,0,0,0,0,2.885377103,0,12.00374024
Moist_Highland,2025,3,23.20164832,0,0,0,0,0,0,0.126939273,9.504186018,0,0
Moist_Lowland,2025,3,6.599986912,0,0,0,0,0,0,0.28194731,0.080662398,0,0
Arid_Lowland,2025,3,9.391266738,0,0,0,0,0,0,0.029200132,11.20342748,0,0
Moist_Highland,2025,4,36.0349562,0,40.11138573,0,0,0,0,0,64.80702883,0,0.093690526
Moist_Lowland,2025,4,15.38485973,0,1.158180567,0,0,0,0,0,21.24322141,0,0
Arid_Lowland,2025,4,20.1872009,0,17.24380903,0,0,0,0,0,13.67259688,0,0.349470448
Moist_Highland,2025,5,66.40479536,1.963868144,8.762578852,0,8.79E-05,1.781486387,0.731140152,33.19814712,0,0.392659843,0
Moist_Lowland,2025,5,35.83933396,2.874455465,1.008562327,0,0,0.136129713,1.133946206,38.20031746,0,0,0
Arid_Lowland,2025,5,36.50599389,0.08833612,0.353248686,0,6.23E-04,0.979022305,0.044168711,17.43666411,0,0.159699699,1.44E-04
Moist_Highland,2025,6,23.96106669,3.445874131,0,2.388304941,0,0,60.3002198,296.3304199,0.001932895,140.1302425,0
Moist_Lowland,2025,6,29.54017039,0.446840522,0,0.795661859,0,0,90.21556783,231.7768245,0,86.44392198,0
Arid_Lowland,2025,6,12.78224104,2.059852517,0,0.076621336,0,2.13E-04,34.53231076,192.0364992,0.022532032,41.80289376,0
Moist_Highland,2025,7,136.7331421,0.03622388,79.82044547,135.7760347,0.179126678,3.235945459,19.60778262,0.56036611,68.33373342,49.25443785,190.6266984
Moist_Lowland,2025,7,149.2291529,2.50E-04,295.3183126,168.9782933,1.819525369,0.913078047,49.70062121,10.18413317,53.38236539,153.525765,192.3353974
Arid_Lowland,2025,7,83.51655909,0.023341402,124.5834463,456.7122738,0.008824315,0.218813069,13.35855532,0,85.85298237,85.19813501,59.1121402
Moist_Highland,2025,8,204.51733,64.09087494,320.3042188,2.224038971,0,0,34.66589632,711.3531819,5.258270097,250.3238701,297.8348427
Moist_Lowland,2025,8,185.1865597,44.42134201,266.5859104,11.51364775,0,0.105697975,77.08079137,709.3364112,0.037266313,174.0187227,336.6945518
Arid_Lowland,2025,8,153.2735893,11.31349759,14.71568751,0.274899144,0.001350885,0,2.533126856,466.5864428,3.970197426,358.5015162,277.3417198
Moist_Highland,2025,9,45.66585,16.25631456,66.22636944,48.10635338,194.9029812,243.2841981,2.089138167,0.011084529,69.50057159,53.20667618,16.60937111
Moist_Lowland,2025,9,137.3872252,78.80798041,118.1624356,78.62270214,123.6225471,171.9370588,4.844455927,0,114.3365031,77.932781,4.195611959
Arid_Lowland,2025,9,62.20750873,9.797134824,24.32755033,33.86913331,96.00164716,22.84053792,0.267252476,0.013621899,85.61068727,35.79127987,1.369149993
Moist_Highland,2025,10,16.60072044,0,0,1.400531383,0.086165554,17.76030361,0,0,0,0.01526491,0.017990661
Moist_Lowland,2025,10,22.47933694,0,0,0.398233213,8.604885315,141.0907018,0.002446962,0,0,0,0
Arid_Lowland,2025,10,13.42023448,0,1.56E-04,0.075388993,0.439513818,128.0887388,8.37E-04,0,0,0.005774747,0.066200884
Moist_Highland,2025,11,17.99721491,0,325.8019303,0.008857471,1.061033864,0.038749959,0,0.720386926,0,0,9.11E-05
Moist_Lowland,2025,11,10.14568714,0,192.7227866,0,0,0,0,0.369376205,0,0,3.76E-04
Arid_Lowland,2025,11,10.43668331,0,204.6708307,0.04503891,7.016248655,0.79717479,0,0.064235032,0,0,2.50E-06
Moist_Highland,2025,12,3.846428257,0,0,3.20839799,0.002507807,0.071678328,0.510593031,82.47592103,0,0,0
Moist_Lowland,2025,12,0.955820527,0,0,0.01888762,0,0,8.74E-04,26.42428357,0,0,0
Arid_Lowland,2025,12,4.577006754,0,0,8.343257697,0.116655869,0.179065934,2.610823378,12.90157152,0,0,0
