Year,Month,BCC-CSM2-MR_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
2019,12,2.710213104,1.253261415,6.337920925,5.436487325,4.474096618,3.884940299,3.884367676,25.81866367,7.064363192,ssp245,16.84970547
2020,1,29.24932559,1.062808599,1.647611914,17.03277373,5.708873653,36.73891206,0.580383267,1.997638395,17.89368163,ssp245,0.223073408
2020,2,0.042682386,0.00173475,0.020394037,0.118909836,0.157449654,0.043757914,6.75E-05,0.003282433,0.177861223,ssp245,0.137377255
2020,3,1.506700069,0.092809792,1.454366689,0.049372167,0.736431909,0.046106284,3.634756858,2.426257403,15.14878034,ssp245,0.172276634
2020,4,26.72993493,2.099454967,27.57511125,6.738431319,1.404698176,4.181221162,10.9700588,16.24094317,5.590677403,ssp245,4.977913837
2020,5,8.890022276,17.05686512,4.993764302,1.405373158,10.99014271,22.79960566,39.12885675,8.610085923,14.67526522,ssp245,3.790511947
2020,6,21.09491117,9.672033595,15.2571781,9.155013461,1.697919599,21.14483715,22.81901338,9.795433926,7.011448336,ssp245,16.53619891
2020,7,176.6892614,60.55845303,115.4451626,50.25462105,9.139854286,9.845763629,259.1365659,86.79975779,210.4651232,ssp245,32.12655779
2020,8,62.57113171,142.7785628,80.61552586,96.69129694,139.0699612,76.53528206,136.4781054,107.8309916,158.8171958,ssp245,77.67935425
2020,9,41.33834203,20.02963956,13.1566854,64.10893501,101.4437175,35.89012015,41.76288037,27.74628772,41.83366331,ssp245,40.16856429
2020,10,11.39582592,0.173325705,0.267547737,1.488497097,0,1.497815858,0.037398671,1.648035331,13.80897707,ssp245,0.151163312
2020,11,0.825037437,0.316020883,55.55693663,21.62213798,8.729954993,4.56793109,7.071886206,2.135839235,29.71755217,ssp245,2.256674668
2020,12,8.383003585,5.782598862,2.021092432,5.737063164,5.85799901,1.946892459,5.450847453,7.601713173,90.68166672,ssp245,3.492908152
2021,1,1.608169162,9.483401828,0.647690354,4.313193476,1.125189371,5.948477851,32.65602574,66.04605884,0.474687753,ssp245,4.271327054
2021,2,5.86E-07,0.119641452,0,0.470277483,1.062460603,0.468372492,0.073335547,0.315419046,2.225775967,ssp245,27.23442391
2021,3,0.168296558,0.001921484,0.790388635,1.336751924,4.297518684,0.618580642,0.863485216,9.184422731,32.2128613,ssp245,10.17214596
2021,4,20.24424745,17.97244742,21.05705172,2.221726755,19.66559632,3.835480734,13.38136875,32.01177043,22.84565477,ssp245,8.834568204
2021,5,69.33078094,7.476742294,14.29704581,2.314032227,3.335598384,31.14835539,8.263338345,56.18990797,3.934566715,ssp245,2.396998779
2021,6,22.99874915,9.414280824,11.96540925,6.778062779,85.7144617,68.46790311,37.46633364,24.46537738,8.756724484,ssp245,21.79936217
2021,7,106.988257,108.0404834,68.53297464,12.58318737,38.24112813,196.3454011,39.54808308,90.50460603,38.69515411,ssp245,24.23127038
2021,8,144.478269,88.19804461,55.39444544,184.6619957,113.7157495,78.22520492,170.0167187,41.79281402,37.23294192,ssp245,70.29795864
2021,9,41.89175723,98.76648667,39.89520563,16.12500452,10.47353189,11.1482383,16.16122628,49.57727719,49.91237818,ssp245,8.839990713
2021,10,8.226438685,0.456102726,3.19818477,0.491282943,1.301347986,3.591537308,0.160931442,60.96264739,29.71581817,ssp245,3.96263487
2021,11,2.459343622,13.57163602,3.469219253,2.331302647,6.7307573,0.22636704,22.21697827,24.0397361,30.30741911,ssp245,0.061484308
2021,12,0.227364012,2.107455409,1.839727667,11.24792055,9.494754325,1.441140008,0.219707145,1.310034644,27.53234456,ssp245,1.520391989
2022,1,18.65308315,25.98844072,1.286267639,1.550315618,2.508057625,1.063064832,4.049668899,22.79830626,15.38688998,ssp245,7.164938752
2022,2,3.927843375,0.883930785,0,0.233994867,0.025356524,0,0.133050147,2.481938107,0.615600556,ssp245,1.786586461
2022,3,19.96239739,0.167020977,0.002586669,0.05043519,1.393238207,4.151006731,0.78009139,6.174324082,0.025542401,ssp245,0.202446438
2022,4,11.97199271,32.13601841,5.181243743,55.26221487,2.025485594,5.360624743,3.648908748,3.851998601,1.628188843,ssp245,36.14348348
2022,5,43.2461876,4.531443411,4.844541158,0.422678497,6.065178617,37.99276121,0.553594997,13.79076094,8.750590268,ssp245,19.80728594
2022,6,2.97266758,4.205815419,26.02849128,22.8945118,24.50432236,38.39807079,18.11304912,16.22458335,8.37272657,ssp245,29.00795236
2022,7,54.29726045,26.57526096,51.16404318,22.87770533,45.20890916,73.84189056,16.58523763,23.58799383,37.04220413,ssp245,81.93860667
2022,8,69.12481932,116.3466037,158.033525,51.84694902,46.99187263,102.6000425,149.3859002,42.63755424,225.1986424,ssp245,172.4128619
2022,9,41.8096753,16.77013731,9.379873295,64.33449013,23.32915795,20.98244197,23.36113228,26.5152003,51.05261009,ssp245,97.32398022
2022,10,10.70780279,1.329835565,13.17905746,4.454078758,0.084756436,0.126313486,0.444859277,4.346123114,1.533777443,ssp245,2.715968441
2022,11,7.033995942,19.42656082,1.296345364,42.46325595,2.600362766,9.748355144,0.274216321,43.44783588,0.112673928,ssp245,4.91601661
2022,12,4.841878967,5.077482823,0.502337088,2.43131481,24.44821952,0.115056457,17.38308204,0.006280781,9.963871209,ssp245,13.5731077
2023,1,2.12321832,2.183946928,1.630269649,2.612184001,9.157888806,4.508808707,0.222875336,3.294151344,1.533985102,ssp245,14.19342135
2023,2,0.007212917,0.00494178,0,0.631244875,0.034374646,0.002800204,1.566578098,2.59443959,0.154891929,ssp245,3.598737518
2023,3,10.52403939,3.26232938,4.23E-04,0.443241203,4.500206901,0.019394649,15.96922082,4.283969504,55.7228055,ssp245,0.017470064
2023,4,0.018850318,13.49656417,6.900250678,5.068177691,5.188360821,1.595012496,4.160703729,1.748169507,3.058387759,ssp245,0.54969721
2023,5,9.860225663,3.120780349,24.44259323,6.934461793,14.47953842,1.458177463,3.230046107,0.725040514,24.53900989,ssp245,18.82596859
2023,6,16.99814706,80.25263933,12.2324549,6.474169305,13.15780631,42.08964513,14.3373844,38.14176752,30.28287391,ssp245,30.31588659
2023,7,112.2960759,260.7744346,254.762789,63.99472232,114.4789518,56.95354265,63.35789502,28.09266128,8.530978502,ssp245,66.88988963
2023,8,155.3599351,229.0438713,105.0104182,450.9490799,237.5817978,108.5026299,58.01770445,73.94691757,69.45879305,ssp245,34.51390966
2023,9,17.44513674,20.2861047,30.20904683,72.02876808,4.135233039,10.33236829,8.622139775,9.362981727,4.324108051,ssp245,13.63174737
2023,10,3.019226088,8.948425754,3.665459879,0.092171308,0.059720163,0.021994502,34.05608235,3.189068154,1.166926062,ssp245,8.174622659
2023,11,1.54073195,0.533986573,1.061115425,0.341271989,10.67864436,3.584876514,0.182069576,0.031748332,21.0178302,ssp245,1.677126562
2023,12,11.12463297,8.717605903,1.316217943,17.06176975,1.498980483,6.72243387,27.40431273,4.883856622,0.235238613,ssp245,14.93705937
2024,1,34.39324397,0.17780547,2.588674928,22.77505083,6.734697653,2.064246275,7.707613854,6.370821831,12.36902982,ssp245,0.414833747
2024,2,0.784798217,1.705542847,0,0.794996074,0.074754561,0,0.772606149,0.231173266,2.757804191,ssp245,8.315408063
2024,3,1.068888475,1.134213423,0.162368473,1.741385065,0.402107131,0.105405021,0.04933302,0.149554469,5.501103163,ssp245,2.53760277
2024,4,6.126477367,25.52753596,4.654317715,27.62482303,1.630114594,4.939732861,5.143904071,2.698414253,7.240836421,ssp245,36.20161065
2024,5,18.747794,18.68169048,11.38149925,4.973172426,0.806567589,18.57791113,7.880348474,5.252705905,3.789339944,ssp245,4.641185989
2024,6,19.09571381,38.49309223,12.42262056,9.078478575,11.60822242,3.408199817,1.008618366,25.91238973,10.4753538,ssp245,29.75363316
2024,7,78.59952656,118.9477391,76.40933165,14.55136804,79.63246042,62.66408837,117.2806839,33.1714905,25.11983935,ssp245,62.23982907
2024,8,194.7034897,239.3381748,156.1268646,82.69335629,7.387355856,79.53639875,107.4024534,63.51516544,231.4910489,ssp245,83.78292997
2024,9,33.26197533,43.33527663,24.67954726,110.3617614,27.56969154,60.18593279,27.71790694,19.51008934,21.979518,ssp245,51.07383677
2024,10,1.881239532,1.291906682,3.004116447,0.363272624,0.010254972,0.773331581,0.142942126,0.146157484,7.933156371,ssp245,0.017477776
2024,11,5.385035709,14.78336113,31.25902238,17.76514444,0.684952634,5.796369582,5.239086117,0.066495471,2.102561371,ssp245,24.89465849
2024,12,9.923609375,12.62406772,22.83713847,1.922690823,5.633621707,20.05623829,0.298460078,2.870505491,5.920384823,ssp245,1.788507159
2025,1,2.300088308,9.888028664,9.38686458,5.46573584,5.197096736,2.770649767,0.430914935,10.24027455,6.562410512,ssp245,0.005114718
2025,2,0.738784264,8.187651977,0.048674627,1.525501409,2.313729279,0,0.012035814,3.060538031,2.141519217,ssp245,1.387633111
2025,3,0.607837356,1.586619371,0.487303821,0.005694516,1.113779271,0.425534263,16.22190616,0.347779924,0.541514763,ssp245,22.76037537
2025,4,0.394878116,1.086983777,3.82594912,41.8181074,7.403536299,10.18771198,32.84006485,2.776141822,16.91256813,ssp245,0.446350261
2025,5,14.2867121,13.52532753,7.120534789,1.615749473,21.27862812,27.10565112,33.80478924,13.00126891,68.01773927,ssp245,2.251201467
2025,6,23.40561964,169.820547,15.45078128,30.1790728,19.93213162,17.80170449,44.7026283,17.34135138,25.89149171,ssp245,20.7261283
2025,7,24.10129774,216.9897739,320.9713923,44.95031864,69.91126785,129.5779168,119.8672589,36.52103457,23.64126285,ssp245,103.1039727
2025,8,25.44783665,58.13471222,85.75445236,125.339944,30.42187932,124.7930322,335.0616726,95.02271712,56.88159019,ssp245,217.4661293
2025,9,68.6738086,10.11998266,51.09945149,14.61084773,19.4078873,68.74007631,23.37902395,11.60108254,13.47108183,ssp245,37.67651276
2025,10,3.525686009,68.86476584,0.555760537,41.10037578,1.896126657,0.735579421,0,0.01185527,1.122302979,ssp245,8.104495553
2025,11,13.80147859,23.55104894,0.902905109,2.582505696,72.37242325,2.19010639,29.21318922,1.313255312,26.49433842,ssp245,7.539339356
2025,12,2.065935448,8.441998604,6.0144413,4.015972284,12.08778557,1.039075672,1.127118029,22.64869559,4.791723266,ssp245,3.219163436
2026,1,11.16140393,35.59708604,12.54168694,8.054041179,32.93565094,0.60604597,2.145307193,1.658551934,1.81219041,ssp245,2.025564411
2026,2,10.42170757,0.924346648,0,0.008666452,4.953492727,0.302940709,0.154263531,6.265260308,0.018307097,ssp245,0.056584534
2026,3,9.557301457,6.882720501,0,6.1606135,5.279896583,0.083234791,4.463958049,2.975261511,4.378768245,ssp245,0.350044059
2026,4,10.2376275,1.656624384,2.064913153,0.976229772,0.236091227,4.594443377,3.516623852,6.890481904,16.75270192,ssp245,0.341970128
2026,5,19.45751749,6.871541409,4.519025294,48.01978309,13.68923414,6.85852376,10.38691693,12.50716075,2.409702226,ssp245,2.691784277
2026,6,6.352580412,29.23002674,5.104175299,13.56631209,7.849522503,14.63152736,7.029374455,135.7110659,8.325884001,ssp245,4.940032053
2026,7,25.10655362,61.61708815,35.16998721,13.42255851,9.550285962,176.9136277,50.7876746,152.3971097,26.72488019,ssp245,132.7082304
2026,8,33.87770691,8.345009568,74.94176714,54.64677597,32.55375212,175.5036207,119.0233456,69.94820862,193.8961276,ssp245,58.754604
2026,9,46.56503126,13.82896031,18.00847405,13.85678953,65.08918019,68.22677098,73.14620769,35.01042441,110.7693338,ssp245,22.66975536
2026,10,0.263901129,2.7141568,3.676526434,1.330577339,0.115103901,2.700784507,0.270758374,5.429772899,1.999375761,ssp245,1.642175109
2026,11,5.68455582,0.310017936,2.163319535,2.654348063,14.65206184,2.350738603,3.188555078,18.69362733,13.84677688,ssp245,0.19886707
2026,12,1.959233273,2.543539476,0.847944271,24.36337597,0.850978752,3.180530086,22.34019469,44.77765762,2.550748321,ssp245,3.574704
2027,1,0.431626879,6.244936662,1.654519608,5.945470581,14.06682028,6.314743253,4.433960836,7.202258536,110.6991078,ssp245,0.049334805
2027,2,2.175889187,0.711719182,0,0.003717889,0.178483338,0.014696851,0,10.67466405,2.076767731,ssp245,0.386717864
2027,3,1.368681739,0.110196579,0.023519491,0.017860866,8.526054418,0.333839697,0.049457298,3.760848324,2.826174592,ssp245,0.336072232
2027,4,2.746386649,15.88803733,0.41529648,41.2946626,0.597713309,14.32053805,3.810607263,1.122949902,14.28975542,ssp245,18.6770038
2027,5,16.20998494,3.457492192,1.375928262,22.71541737,2.972810334,11.75568245,11.24551541,29.63354747,0.588176643,ssp245,12.24833048
2027,6,5.533232886,24.49714017,21.17272614,10.13180662,85.72503109,3.267847619,31.23058973,51.86882606,8.043581637,ssp245,61.28996379
2027,7,82.73929342,52.33432513,82.45014936,34.89698371,46.8285922,49.7860488,18.42765543,49.19107549,157.9238832,ssp245,38.46999859
2027,8,23.00501209,254.2987947,123.3498729,28.99767469,59.82903597,136.4399908,100.2469125,19.80341133,329.669073,ssp245,112.7793033
2027,9,20.0872588,61.46844946,67.91953352,101.9921208,14.06525883,59.65419703,18.41358683,27.15382933,153.6898447,ssp245,17.74129026
2027,10,9.02100096,3.17E-04,4.320699654,2.296184371,5.739939787,0.808550672,11.06839967,49.63643003,2.741851899,ssp245,12.65414317
2027,11,15.11233885,4.822730968,1.223442996,0.294285966,0.079859404,1.65886698,0.412903735,27.73852178,46.28829017,ssp245,12.94933394
2027,12,1.308109313,3.704228112,11.21263574,5.973684551,15.20054492,0.117576803,104.2478366,3.580867387,1.358051717,ssp245,7.680102269
2028,1,34.69741023,6.226919603,5.717144838,7.454807526,3.995468792,6.272120715,6.323584816,49.56356869,0.860747905,ssp245,56.44653386
2028,2,0.033801605,1.986896399,0.069674439,4.022997894,3.123652137,0,35.97872979,2.382121975,0.605862707,ssp245,0.551823289
2028,3,2.532770016,0.219363482,0.086035974,0.298923199,0.94761588,5.322842469,1.765838988,0.597237756,20.97645451,ssp245,6.807330188
2028,4,11.65801051,1.499997397,2.14533059,4.199254366,15.22901486,10.78242965,21.18484461,4.241405277,2.362434481,ssp245,1.274502813
2028,5,32.27784248,10.90872352,4.052411731,2.164573662,9.05000169,21.60807278,1.949311447,47.21321196,4.842175707,ssp245,2.131700989
2028,6,26.8000264,117.839359,16.72111854,13.17050581,2.934021821,16.26214775,28.06992517,67.78632106,11.3701204,ssp245,42.48546704
2028,7,57.21536456,97.90712845,83.94040382,44.64169499,6.845448081,23.68176111,86.63088612,63.14977239,68.7868586,ssp245,148.7359011
2028,8,36.14443102,76.36921698,128.9070007,25.40246291,79.63867044,42.77836523,55.66108507,86.55387804,178.4349353,ssp245,103.6965533
2028,9,78.60441795,11.18114918,14.19507477,83.83536476,14.91611114,61.97507205,89.99384323,18.35507521,63.85544181,ssp245,17.81489623
2028,10,9.701095299,1.213489341,3.159884044,0.006111909,0.010934393,40.68519669,4.158082861,1.662876036,0.558425129,ssp245,1.44884005
2028,11,0.635390913,91.39288613,1.401279042,0.102538688,0.608494464,2.340771397,1.556352268,9.137807266,7.920961161,ssp245,1.017230966
2028,12,2.631199758,8.986699044,0.873782446,4.622749029,0.960738407,0.833411841,6.200868665,0.892247709,9.171725314,ssp245,1.210242355
2029,1,1.53472169,6.196366444,6.439068965,3.467779849,1.789927734,15.81914541,80.07615903,8.336645022,1.17461772,ssp245,0.149297823
2029,2,0.326498435,3.749111131,0.137541473,0.719176123,0.010891413,0,21.27805162,19.67350738,12.72974434,ssp245,0.27551908
2029,3,2.48E-06,0.135205665,1.53022843,0.289812279,7.102435726,0.01151216,2.114213398,1.123088295,1.00624354,ssp245,13.16991726
2029,4,3.776320622,13.94786615,9.335818476,7.088916888,14.85076928,0.265092828,6.649534092,3.250038285,10.95017902,ssp245,5.620190589
2029,5,34.05879318,28.17980342,14.17198165,16.64575898,30.44066601,1.688824564,6.880039923,73.13524371,0.324987243,ssp245,4.109427415
2029,6,14.59440934,17.24503345,10.27280308,4.240816174,91.95974012,8.603446103,3.906614478,41.22898529,19.57283365,ssp245,40.73162073
2029,7,10.49692645,93.11553511,58.59707761,77.70899531,20.10060188,59.93316147,99.20255039,127.6044468,84.54058591,ssp245,27.20049528
2029,8,50.79566958,178.8908764,54.90571523,281.2668965,53.59224353,90.18286974,95.49434037,272.7962969,89.53939287,ssp245,35.01949906
2029,9,25.56909098,77.89742259,57.89808141,52.03482337,28.57355787,44.55291972,53.31197195,51.89104322,14.4456085,ssp245,34.3513234
2029,10,18.37050655,167.8390743,3.117036111,0.710385156,4.669801865,17.22553978,0.894397139,3.744926582,1.117837291,ssp245,3.211884331
2029,11,2.477184292,22.53425785,47.23252707,7.181920679,1.77690319,16.80591089,1.909595732,23.22647036,1.248193422,ssp245,81.17936893
2029,12,14.41293404,3.456774391,4.519531788,3.387758029,8.497063892,0.239986182,11.20669774,5.974766077,77.59941776,ssp245,49.39829721
2030,1,20.79753241,0.452031602,7.929779174,6.963908766,13.10717005,7.700083448,13.73159657,3.580719701,39.29448448,ssp245,74.86376165
2030,2,0,3.026531968,0,11.68130256,2.322957878,0.007581801,0.08479281,0.040548818,0.909686254,ssp245,37.32894817
2030,3,8.369435619,3.247907982,1.223640395,0.660314291,0.163724971,1.561657378,1.202291582,0.057795827,10.67613552,ssp245,1.521547654
2030,4,6.33294382,7.276777296,7.850497198,0.099008802,25.70959039,0.019992436,5.099123445,6.477432149,4.470093923,ssp245,2.482128646
2030,5,9.619463801,39.34364587,3.154956072,11.22187388,19.89874899,2.417829844,38.219436,11.09633417,10.87310501,ssp245,47.63933084
2030,6,20.06678385,52.02475578,11.8155819,3.060759622,8.776820804,33.58780433,25.10532868,16.00840651,24.77312996,ssp245,33.95316286
2030,7,116.2907594,183.8810328,62.53863713,7.464440316,45.89332809,76.72603939,153.3918687,86.83178538,6.148597523,ssp245,29.51502537
2030,8,16.8045489,163.2163922,84.21221533,162.108903,56.23627655,132.4504198,265.3759946,36.82724439,58.22837412,ssp245,173.3307165
2030,9,122.5111593,57.8392196,24.70729232,18.75691153,33.86760168,27.09913531,44.66568037,26.99235039,109.7239836,ssp245,78.29880009
2030,10,20.81022925,4.29579312,0.501087962,1.085193431,42.38849931,1.803133372,0.048647711,0.205940332,8.735428686,ssp245,2.43330311
2030,11,25.63860779,0.810935562,1.272195292,28.07975658,16.86904483,0.11159914,2.45348755,0.003881724,0.07848898,ssp245,0.197009781
2030,12,8.860072196,4.186422421,8.456651528,4.095550961,1.697287777,2.735113458,0.316765559,5.69014501,5.864498554,ssp245,0.318556582
2031,1,11.24651693,2.24094212,0.263824284,10.9947294,17.28949936,7.663708533,3.098222635,8.726393366,0.249618809,ssp245,1.59652342
2031,2,1.596070344,0.965534411,0,8.246818954,1.063695662,0.032821036,1.09E-04,0.555319532,3.776271088,ssp245,1.215891513
2031,3,8.56821844,0.147865268,0.004175094,0.370050806,0.214202035,0.119342817,2.81E-05,0.139097929,1.436386163,ssp245,0.091082534
2031,4,23.21189983,9.540693943,0.010006571,1.921670361,2.659524028,1.163346756,12.88318575,2.036847067,0.444725074,ssp245,6.849640477
2031,5,43.19662259,6.48006241,3.883028958,29.2074809,17.7491742,13.79812494,10.66807491,3.433512621,2.283843289,ssp245,6.853883798
