Year,Month,BCC-CSM2-MR_mm,CHIRPS_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
2018,3,3.564577097,,2.41806093,4.860082473,6.990460655,2.628834762,1.953352808,4.123618087,6.128476487,1.448528444,ssp585,1.057141459
2018,4,1.175978804,,21.22582981,4.445873723,13.62693291,6.844128095,9.806049957,0.740733836,16.39876945,4.552220999,ssp585,0.693074265
2018,5,17.3471826,,62.72271514,14.20867564,1.079275917,1.780886237,14.42509154,0.423208414,102.6079984,10.69104369,ssp585,33.64601625
2018,6,73.16296817,,32.6263634,74.18594526,94.3831459,63.40101769,30.01914898,39.99754094,39.40534922,24.47590597,ssp585,37.78883217
2018,7,177.2701236,,60.58702097,55.96251632,108.3997275,102.4078644,235.552236,193.7973938,208.7791158,38.78981117,ssp585,111.6578978
2018,8,100.3560302,,308.7457777,103.3889896,121.303272,244.1303197,190.0622306,66.97975945,126.6276345,276.0632002,ssp585,100.8072648
2018,9,40.27260976,,107.5512876,17.88879627,48.66856407,36.77087646,78.45122294,6.310378848,36.94794008,91.8110641,ssp585,41.39789165
2018,10,3.904543974,,107.6213532,0.526611199,0.965560719,0.002913036,43.99643831,13.90551637,0.395605902,3.571543334,ssp585,10.4086466
2018,11,8.139692867,,23.86677326,1.431242537,0,0.781329891,0.145507816,1.517199061,8.441291709,0.018472439,ssp585,2.71E-06
2018,12,0.651962499,,0.088850132,1.658253618,1.656821434,0.808634461,0.864078302,0.014044059,2.111684445,1.37890469,ssp585,0.0019869
2019,1,0.297314933,,0.25837624,0.177905264,0.068855058,5.527485389,0.348599234,0.004114781,0.002713728,4.392497744,ssp585,5.007858885
2019,2,10.98564335,,0.014520525,1.69E-04,0.039273583,0.003666611,0.045277265,0.637324941,0.217568272,1.190916874,ssp585,0.004224954
2019,3,0.426587606,,0.545028517,0.170317494,1.20E-04,0.658720367,3.819996207,1.030172761,1.131038561,12.49878601,ssp585,0
2019,4,0.927966028,,33.28789484,6.273444494,2.197005726,5.312406378,18.96557328,5.710586297,8.579931937,29.53653644,ssp585,4.151198896
2019,5,3.813044532,,35.7402473,14.82907122,5.791777732,42.7636828,14.47617505,6.135293136,0.907054663,6.302986977,ssp585,2.043375213
2019,6,48.23890438,,56.30226327,27.19932767,68.89722148,51.51748702,128.5637978,48.97578027,62.04630744,45.17271541,ssp585,53.01720408
2019,7,286.121148,,139.9398084,164.4751344,22.45021859,65.67315522,252.4778863,100.0973758,53.36551339,200.7174085,ssp585,138.8338298
2019,8,252.607685,,225.8863027,283.7962124,245.2237932,31.11650462,246.5923392,120.9801469,198.8382972,219.7445126,ssp585,246.6211661
2019,9,103.8057823,,28.80468035,47.53837613,21.12242315,33.31212728,117.9935035,29.13302635,90.47047885,111.897571,ssp585,59.63266931
2019,10,0.008396312,,0,1.207904391,4.750814377,0.001959434,2.664840566,3.933102164,2.069791529,36.92340878,ssp585,30.86739537
2019,11,0.307227921,,0,1.174321681,2.966829397,4.544722427,0.044936697,0.033947249,4.86E-05,10.41857289,ssp585,21.36279898
2019,12,6.49E-04,,1.881553044,0.098581709,0.06025901,0.563076651,2.565864589,0.67794356,0.134632299,1.131710218,ssp585,0.868629068
2020,1,0.061459782,,0.527974419,0.058029738,0.158805451,0.054318738,1.596493754,0.026737288,0.167408914,0.038540326,ssp585,14.18302371
2020,2,2.11E-05,,1.718571735,0,0.012183359,0,0.028589324,1.88E-04,0.109073503,0.363806893,ssp585,0.166762654
2020,3,2.260484741,,0.69479026,1.418423687,0.642887142,0.387708411,4.378497905,0.429272809,3.316309182,26.19855331,ssp585,0.056967814
2020,4,16.71621979,,43.87368621,2.140578861,0.9587974,13.19462014,11.18832294,2.154856209,12.97371186,1.328215563,ssp585,4.850690674
2020,5,13.45186115,,31.20581648,11.01381749,58.96685243,26.61580307,12.4842361,13.34070395,30.62869223,8.952536989,ssp585,11.28387247
2020,6,61.59591404,,99.37071549,18.57297683,28.05569766,22.02169344,82.13495421,49.97852063,80.5271759,22.25511416,ssp585,43.55831587
2020,7,232.9795686,,101.7193185,240.0213376,283.9577243,113.7616486,217.0796986,202.0924806,110.646111,208.8821872,ssp585,170.9651524
2020,8,143.7244225,,190.2208773,72.60441102,131.2629214,171.2411066,117.33317,82.33966946,134.1244978,237.2750491,ssp585,158.7069102
2020,9,14.65005666,,118.6030033,60.49789526,22.97180363,45.49709644,15.23573408,11.94961217,73.20311493,65.24174433,ssp585,46.63581957
2020,10,17.64977777,,47.297987,9.905434489,0.002262788,2.600575309,0.615487049,20.02995923,40.61097346,28.24110717,ssp585,1.79E-04
2020,11,7.41559259,,111.2211278,5.480287775,0,2.676379239,0.134723037,0.495232813,12.68340113,0.517067447,ssp585,0.39229052
2020,12,4.041855978,,0.121815158,16.85453888,0,1.608878582,0.155438022,5.05127998,3.107113599,1.857662138,ssp585,0.828006017
2021,1,0.230572076,,0.074281167,0.056334587,0.01091413,0.013606107,0.096551354,0.028027054,2.919489998,0,ssp585,1.11E-04
2021,2,4.75E-04,,0.002146239,0,0.017022025,0.793073972,0.490457889,0.272972154,0.017523681,0.008023786,ssp585,0.14483418
2021,3,0.885343588,,0.234998061,1.704043421,18.9267485,2.973078583,0.212828125,0.002923179,0.900115691,0.354666051,ssp585,1.101214328
2021,4,5.946291563,,30.63962345,3.901074824,23.40416539,9.044259597,1.086137665,2.921242415,12.5436797,4.854144757,ssp585,14.87063332
2021,5,40.96134436,,6.977677816,5.111846079,23.95184837,93.60001151,19.85051026,51.32989193,13.10685567,92.77417093,ssp585,17.43038038
2021,6,11.96140662,,100.2857892,66.50590804,4.62323947,13.93313495,14.56021896,53.7498113,83.91231124,37.02551662,ssp585,20.86780834
2021,7,88.52904509,,113.3240459,156.6501642,82.9278912,126.4723832,113.4988298,202.4212946,196.1671399,226.5337276,ssp585,193.5328001
2021,8,43.67737061,,134.6385544,116.3640466,29.25617753,150.0668003,143.6116449,170.3025302,94.87731861,136.6744187,ssp585,202.049858
2021,9,23.24961506,,19.10030843,45.17121743,52.12008519,50.82665632,72.50822493,98.54824644,29.90690677,45.62975055,ssp585,58.95689326
2021,10,27.81947711,,61.81998859,4.612597468,53.07868731,1.754807535,1.772969884,0.02291093,5.137022147,13.35248835,ssp585,11.01557475
2021,11,31.10319176,,1.86657941,0.295019438,0.371400177,8.266153309,2.484116731,6.588861183,7.706041992,1.903873639,ssp585,0.531032603
2021,12,0.253445505,,3.837404289,0.642902313,0.644833447,2.416001906,4.81E-05,0.016377555,3.403275808,0,ssp585,0.297787492
2022,1,0.110840969,,0.191432135,0.067894552,1.529918307,0.14414543,2.40E-05,0.015684254,0.012866318,0.013835899,ssp585,0.179851164
2022,2,0,,0.205267689,0,0.066650618,0.337806754,0.002377341,3.526756498,0.690351779,0.066555886,ssp585,1.14E-04
2022,3,12.22399487,,1.205058923,0.837540253,4.2612103,3.534959748,1.77184836,13.00421979,4.825117137,0.067917228,ssp585,0.02799731
2022,4,63.21786206,,5.717734197,11.29690567,4.106912514,54.26323622,2.286500662,22.924134,11.34596209,38.96379888,ssp585,10.12374918
2022,5,41.8501325,,61.21378739,4.630538844,21.77472643,1.79016188,6.199362785,7.877633058,9.267901745,20.371525,ssp585,5.110467267
2022,6,90.61548637,,163.6996094,15.18630299,89.79430113,45.14044372,35.10877675,59.45910685,31.60971187,13.26064496,ssp585,28.36712227
2022,7,316.9156068,,278.8222691,380.4917987,32.00961655,82.23539305,197.6106202,164.6714481,25.62440112,222.3141067,ssp585,128.9000436
2022,8,117.9730597,,257.9607696,132.0490514,98.83900042,43.79806012,82.9902575,282.5741442,93.11779464,257.3547408,ssp585,241.1790124
2022,9,64.06865254,,81.89488449,32.36009533,10.42749946,42.94994361,71.09628756,64.53541091,98.27021113,73.84591324,ssp585,72.40543613
2022,10,3.796745719,,1.643663736,6.064096054,1.042340312,18.1996158,0.010740746,3.723722838,0.969176525,9.870303578,ssp585,7.214206614
2022,11,0.002522025,,0,2.040369998,0.490470695,0.480990514,0.033055702,0.00931039,4.08943077,0.172446233,ssp585,43.07313996
2022,12,0.938460744,,7.03076777,0.064285136,0.163638124,0.252457047,4.49E-05,0.019025655,0.540079874,0.361188792,ssp585,5.567926443
2023,1,0.070374766,,0.032201592,0.020230462,0.311377292,0.864810803,0.089017828,0.034793095,0.124950581,0.43729674,ssp585,0.366215833
2023,2,0.484803451,,0.115893764,0,0.008029059,6.33624491,0,0.085476497,0.112518256,0.008308624,ssp585,3.24E-05
2023,3,4.164596147,,0.299901275,0.329972595,7.74156602,1.158782473,3.28523647,2.105876245,2.055352654,13.84568504,ssp585,10.25686061
2023,4,5.820690354,,0.175034999,14.67100883,9.444592269,15.36919556,3.131721264,6.585415674,8.716050221,9.73E-04,ssp585,2.949173438
2023,5,7.567651867,,49.88476396,2.733035691,21.30742069,4.122872341,50.25464964,33.21683782,20.71358792,3.446852073,ssp585,8.365085063
2023,6,47.52425949,,63.92331105,28.10533296,66.06183515,127.4480305,37.02067165,14.40934636,139.3391762,43.92689329,ssp585,47.03085695
2023,7,184.6063178,,229.9661969,85.70567321,98.43211251,96.23606557,176.6805813,87.58356771,48.84983723,180.3246908,ssp585,124.6091248
2023,8,105.1150111,,275.91912,96.45050769,109.6589564,164.8825687,236.3464432,173.237202,128.8173346,265.1254689,ssp585,196.8397594
2023,9,136.5177061,,75.23413139,76.62594687,90.88245865,99.82962905,58.75983603,40.53243341,44.02541515,102.6659436,ssp585,118.4125997
2023,10,4.801206351,,2.072152366,27.99065834,2.178118474,10.38292299,0.044642208,0.377392238,0.555992635,0.693046384,ssp585,1.126453253
2023,11,4.264149154,,0.244162545,2.738528622,5.004951957,4.379989269,0.283048729,5.889654237,8.920460336,0.074382906,ssp585,0.012230105
2023,12,0.09492088,,2.656914257,0.037927916,0,0.386779371,7.53E-05,0.011660689,0.004766063,1.127284957,ssp585,0.019962809
2024,1,0.159087387,,0.072847981,0.417857365,0.125564812,0.139833287,0.741418766,0.055183281,0.040773177,0.006798917,ssp585,2.023662617
2024,2,0.064604912,,0.05459081,0.010737885,0.043837254,0.221457407,0,2.730064475,0.325653161,1.242602789,ssp585,0.049752134
2024,3,1.317850078,,0.310539431,4.586656463,0.941380723,0,0.60167243,2.854247591,2.876758555,1.334915878,ssp585,0.427992917
2024,4,0.568565571,,1.00500673,13.99960601,0.803648509,6.031892462,4.998309478,19.45982482,7.191054313,4.788881154,ssp585,7.7399719
2024,5,1.333220519,,6.900974815,45.73457492,21.43236233,1.845094013,2.030813494,61.72839118,50.94869344,10.39654332,ssp585,13.89843395
2024,6,31.51013431,,30.55264303,17.22994755,43.52713417,23.21421981,164.8484887,82.61662258,215.4029357,34.82477401,ssp585,110.3117022
2024,7,80.30061957,,135.7183524,189.8980989,160.1322182,92.15617505,132.6099728,116.5930928,12.71523996,91.26753523,ssp585,124.1520116
2024,8,101.7304737,,135.6156756,160.0165158,224.8406782,116.2609321,133.937279,117.9023009,63.3386824,254.2882439,ssp585,256.1500578
2024,9,29.18844615,,69.06428977,48.28159929,42.52851625,43.67277646,105.0621333,27.40591467,54.87822727,46.52232477,ssp585,103.9733973
2024,10,19.25259851,,7.256902134,0.849762251,11.5114609,2.12968934,2.724709983,15.1719371,9.41405713,2.585048065,ssp585,12.29552504
2024,11,28.11808995,,45.01089694,0.018746551,0.905781414,11.03163617,4.90E-05,0.005515262,1.604114792,0.627954229,ssp585,17.64101711
2024,12,0.21178319,,3.743254004,0.659071195,8.70E-04,0.715047694,1.90E-05,1.461072057,12.96857987,0.01916358,ssp585,0
2025,1,0.494584504,,0.540235306,2.95E-05,0.545594814,1.454261153,3.90E-06,1.682180134,4.212382096,1.263236291,ssp585,0.010598128
2025,2,0.01134475,,0.811981581,0,0.083067688,0.093398024,0,0.065744929,0.006384394,0.062575792,ssp585,0.12314729
2025,3,0.572861031,,0.598065297,2.754430371,2.563364798,0.166395395,0.225773101,0.025977815,12.82718924,4.068905854,ssp585,0.004328673
2025,4,4.141658302,,5.911625182,2.480639364,22.35982136,0.016335042,3.687395131,26.69919706,9.884807635,1.554587513,ssp585,0.634911188
2025,5,23.43874195,,50.6548169,1.063154005,19.22100988,32.77606583,25.31483133,51.73280651,35.36821297,0.674357744,ssp585,8.774566139
2025,6,17.15742204,,25.96403668,74.09373297,20.04337668,32.23523365,75.53493416,41.43372922,75.91341245,137.0723923,ssp585,35.63506811
2025,7,143.8497549,,207.5062224,200.6153158,176.296612,61.87620713,82.78489223,115.6751678,57.39646815,166.4653298,ssp585,241.8602219
2025,8,149.8687031,,250.3960189,133.6856079,72.5819231,116.4618542,141.1468923,93.71015657,125.2154194,270.265326,ssp585,262.4355676
2025,9,35.51138652,,99.26618476,51.37357124,76.3399431,82.67870808,63.32049603,19.25100888,61.98713831,56.69288018,ssp585,51.06349473
2025,10,0.136923066,,23.30908801,2.980308009,12.2305751,21.7834621,5.617071467,14.78625379,3.299442816,16.36492581,ssp585,7.261192911
2025,11,0.030363208,,26.8480187,5.580330036,0.092683041,16.83758688,2.374198124,12.23473864,0.062478619,23.81977225,ssp585,0.251570802
2025,12,0,,0.12106459,0.631139384,0.012549288,0.807467156,5.53E-05,1.889868183,0.015883943,3.64096298,ssp585,3.14E-04
2026,1,0,,0.642897046,2.41E-04,0.239002092,0.12609717,3.18E-06,0.245549866,0.121056256,0.001792613,ssp585,0
2026,2,0.542418417,,0.315725896,0.005258453,3.631806989,0,0.166679228,7.39E-04,0,0.017851757,ssp585,0.00114741
2026,3,1.972459646,,0.335529707,0.241789672,0.06781895,0,4.132309974,3.303028705,0.172479649,5.924402237,ssp585,0
2026,4,10.09136382,,9.671555808,12.61518233,1.752467416,7.756552017,26.64414131,9.706374201,7.947713491,7.496507406,ssp585,6.668455913
2026,5,16.43131734,,22.90096552,25.87201696,9.147481,30.23842919,3.338176198,4.151404825,16.26515035,7.206391173,ssp585,0.590039307
2026,6,75.9100528,,55.81155957,57.62614963,23.53819957,84.93192312,8.591598841,74.21225922,56.37566464,47.46326696,ssp585,84.76401009
2026,7,250.3389997,,122.2238032,260.9058801,104.4395839,86.12690099,80.86261327,260.0269732,63.31567894,167.7103634,ssp585,117.1659322
