Year,Month,BCC-CSM2-MR_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
2020,9,4.431262308,85.44169224,27.65501906,18.32603851,26.27847742,4.283940235,11.43512156,44.32639191,32.72087694,ssp585,13.3881529
2020,10,7.261162924,34.91207273,4.877912747,0.008881711,0.208085093,0.218541823,14.51882201,64.68100204,18.55070025,ssp585,7.53E-04
2020,11,10.98800357,105.0084801,7.929240783,0,2.798456989,0.413816839,0.421116369,10.16282461,0.690646338,ssp585,3.836231849
2020,12,16.8147084,7.454137593,44.63939926,0.198914045,7.910795589,1.95559653,18.04132505,29.66678288,9.499366449,ssp585,2.289007056
2021,1,3.39793217,0.673785349,6.332848068,3.225596584,1.310047267,6.375379821,1.576921804,30.37346098,0.052711793,ssp585,0.008785153
2021,2,0.064408174,0.00607061,0,0.827049471,1.60579274,0.178879636,5.535249851,2.555178106,0.483479578,ssp585,1.626133378
2021,3,2.85734851,0.846338656,0.298357151,29.31087814,1.189988899,0.101400039,0.024159133,0.299998939,0.538607706,ssp585,1.851422029
2021,4,1.899438652,9.391035121,2.107551023,40.80318775,7.447374918,0.437771065,4.25603876,9.864490843,2.975849842,ssp585,10.45216488
2021,5,38.31721244,1.591228489,1.888211746,21.07730291,93.05968871,11.64023918,43.52919426,3.745823074,81.69664476,ssp585,10.22714351
2021,6,2.027832216,51.97223612,20.48132514,2.184588151,4.378040061,7.574802919,27.42065647,32.75046775,11.01841475,ssp585,12.68826715
2021,7,40.20573359,60.86588393,68.55198831,50.20171339,63.87402627,73.50420539,147.6230483,82.23768594,138.656298,ssp585,152.945771
2021,8,10.85820948,21.19450141,106.5295593,11.72061721,86.41141852,78.52562498,119.8791737,40.69480499,77.38798063,ssp585,102.30987
2021,9,10.8006543,7.22003759,18.367945,27.4717494,15.43974112,38.86829116,42.34098555,12.14479509,13.45612105,ssp585,51.27655398
2021,10,22.28618831,39.69021483,2.608424138,36.28140339,0.722171171,0.142914544,0.044449462,1.701057635,24.51341214,ssp585,4.699946313
2021,11,44.81377576,3.193644176,0.268974756,0.53763132,10.72701231,2.392012272,10.73731862,10.95419513,5.90076862,ssp585,0.393759925
2021,12,19.28984779,18.07135205,2.940863541,6.818349802,26.46956961,0.46671891,5.238590518,13.92775504,0.432493503,ssp585,2.672632691
2022,1,4.206668889,3.435149443,3.938640084,5.940193687,12.89762962,0.822879372,1.828914424,8.668445521,0.616992337,ssp585,1.702161124
2022,2,3.14E-05,4.166372475,0,1.325970526,3.773385585,0.133881266,20.18958548,0.622226557,2.576699217,ssp585,0.303513676
2022,3,17.5211281,1.201301636,0.356582454,4.152388493,0.720655171,0.651884837,15.88294685,1.237751438,0.742580046,ssp585,0.511668202
2022,4,64.65424466,15.56650479,12.53985837,4.386442875,26.76366234,1.040342701,35.10725387,8.458607375,53.49145731,ssp585,14.56086858
2022,5,28.34091206,43.86532537,1.314973583,18.11179211,1.496457327,3.398399056,5.660694974,3.966940447,18.24625999,ssp585,1.822245059
2022,6,50.02059906,121.6162048,8.740081675,57.10387933,21.45691087,14.88535148,25.8633144,15.63215479,7.76939862,ssp585,9.377657041
2022,7,182.6853908,98.92967657,269.0658458,6.307418261,18.05434267,101.7504598,76.8207628,26.58974204,150.6254235,ssp585,59.95013999
2022,8,83.98557879,302.2835529,67.64807578,57.60520684,8.154701564,35.8239144,224.6968404,48.18155907,140.8421022,ssp585,257.7624712
2022,9,40.25428097,58.98857548,23.6600454,2.289047697,14.45324516,36.78897212,41.29612565,56.66471372,69.10384165,ssp585,59.05923162
2022,10,0.102890597,0.121551534,1.999656869,2.811412251,19.2229731,0.001812934,3.453465562,0.241530025,8.094106169,ssp585,10.00884515
2022,11,0.951496689,0.601775219,3.221632558,0.628890549,5.743466375,0.72924171,0.003149472,1.164352699,1.096203908,ssp585,51.72732778
2022,12,10.77492032,8.54581345,1.830132028,8.536543772,4.622073669,0.569574735,2.119208598,5.628220443,3.701152428,ssp585,55.26271099
2023,1,2.952245851,1.733118582,3.508576972,5.60626835,8.216525302,5.056646244,4.107161057,33.02579505,3.00900137,ssp585,4.887210486
2023,2,2.37076608,3.122408881,0,0.3821491,6.500897302,0,0.225743991,2.556995473,0.366615234,ssp585,0.983431047
2023,3,8.953212956,0.467059961,0.152588232,10.98198509,0.711627162,0.804034287,1.34813391,1.685229118,14.7280616,ssp585,10.99417758
2023,4,4.189049569,0.044723079,14.99666224,10.55107756,27.08392023,0.910757227,5.938289114,11.03989497,0.966852874,ssp585,6.554851218
2023,5,5.425660961,13.58711631,1.999043704,12.78846801,2.536032283,27.25781578,16.60198191,15.60989202,1.375760227,ssp585,2.541036182
2023,6,14.88090588,19.54958218,11.18321462,27.57395062,70.19199799,13.63663545,10.97876158,99.95062311,15.26526189,ssp585,10.97105479
2023,7,55.28937295,127.6528355,71.63566877,61.6291194,34.55045376,89.10484521,28.23595801,33.968493,66.23194961,ssp585,53.01506936
2023,8,43.12403774,110.0807287,49.96872439,52.01327907,86.32929294,123.764745,146.8249348,62.80393416,247.1918497,ssp585,127.5003808
2023,9,82.26615663,31.64359795,31.84339367,38.24138232,78.53132899,35.25504753,9.533674909,20.88777373,75.02574335,ssp585,80.15246903
2023,10,1.596797528,0.755771808,13.64634145,0.29589201,3.441834765,0.315403379,0.351597546,0.003339456,0.371772556,ssp585,0.574576633
2023,11,3.373214565,1.225949805,2.089628703,16.52390049,22.24647548,0.70135661,19.08866069,13.21001236,0.892576076,ssp585,0.135938601
2023,12,1.068318972,8.027956292,2.059131953,3.211473365,4.103319874,0.71384383,0.820428449,1.511143336,10.50846085,ssp585,1.024118635
2024,1,0.47328127,1.543747615,9.274860265,2.537303492,9.53534876,16.65637224,1.062137979,8.629413929,1.35512338,ssp585,107.309386
2024,2,3.530447903,0.05761576,0.006390003,0.111421938,0.267349774,0,12.56188225,0.931899934,4.606268896,ssp585,12.97387404
2024,3,0.115237906,0.006253776,1.749388791,0.646563558,0,0.057903312,1.040034072,2.256889881,1.064521104,ssp585,1.362027371
2024,4,1.850318122,0.610419168,14.92110099,0.423383591,15.43610875,4.023262348,27.45694756,5.888555933,2.471264061,ssp585,12.26694345
2024,5,0.72189626,5.061104438,44.80828629,12.90298972,0.848929165,0.848854396,36.29562165,30.08653308,3.070629655,ssp585,6.106668606
2024,6,13.38558155,11.75199984,5.330974482,16.70231986,5.860157357,86.83039876,45.85278177,164.2121739,8.987367068,ssp585,42.40601522
2024,7,24.25771205,31.90053132,77.32596169,152.9063511,29.63908433,58.25776115,75.61359025,9.087870891,29.69936213,ssp585,53.38185708
2024,8,38.32476174,72.39598489,88.7136516,131.3237119,62.32816302,65.41119823,53.33610851,20.51435997,184.8064512,ssp585,160.7421383
2024,9,12.69618006,11.04089852,22.01449876,27.18121987,26.00451277,73.82487569,9.812130251,17.95650083,17.70927476,ssp585,53.74066977
2024,10,16.16147197,7.722182451,0.276728648,1.875521932,0.472724233,1.42140215,5.497311188,4.934303129,1.372957337,ssp585,27.17486648
2024,11,20.04835017,76.60931782,0.721099665,3.305607245,15.35627101,0.452105956,0.556049424,2.05231305,0.821756294,ssp585,22.37583811
2024,12,0.170540115,26.82506374,4.485883708,0.133234821,17.82016513,0.333139047,15.40077021,50.58162984,0.124549104,ssp585,0.028708849
2025,1,6.615044667,5.339032031,0.081734247,10.50688623,5.53991241,0.116928635,39.08712824,11.64247403,25.62240319,ssp585,2.92076193
