Year,Month,BCC-CSM2-MR_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
2018,3,22.61729706,3.563562543,0.054931948,0.9574879,9.146398463,3.819178959,0.327529291,0.363253374,0.340159032,ssp245,0.043533492
2018,4,1.892632457,14.00942349,4.270133057,4.158060876,2.927117543,28.4747549,3.06348065,1.979995113,2.636702041,ssp245,7.320776694
2018,5,21.6790216,152.6676541,23.94684262,54.82456568,1.368703731,36.21920746,25.30050476,8.288089322,30.56426933,ssp245,0.400491092
2018,6,56.39575761,48.77215606,61.13525193,56.39814418,10.67843506,16.7897848,81.3060894,26.43704555,37.85544501,ssp245,62.58958572
2018,7,67.30947821,108.0968463,211.5710145,85.58106167,67.88812141,43.70268876,237.6671265,95.01918747,322.9033227,ssp245,334.6837848
2018,8,127.2485042,284.3778542,246.8325852,42.59111156,98.36893555,310.229163,85.52564148,31.08764416,240.3986257,ssp245,214.3512165
2018,9,63.12685786,79.2357162,141.3015587,53.49293393,50.30239292,29.35265164,31.4273911,107.6559215,126.1634843,ssp245,75.75184071
2018,10,2.540942903,91.48523561,1.62E-05,1.002350227,35.03411451,1.771014334,9.44530197,0.076825127,1.230042233,ssp245,0.061404087
2018,11,9.031080549,20.92269621,3.44E-04,100.8504501,0.239895983,3.67E-05,0.020845357,0.053096796,3.577125865,ssp245,2.903428703
2018,12,1.137688324,0.027174602,0.461349613,5.222970199,0,2.708375846,8.58E-04,0.026703175,0.899869936,ssp245,0.643451509
2019,1,2.206639166,1.644249279,0.10154637,2.733866206,0.24779322,0.021531234,1.376350769,0.210390288,0.596319872,ssp245,0.002805382
2019,2,0.573561244,0.03643174,0,0.041499614,0.590137822,0,5.99E-05,0.004333137,0.030542893,ssp245,0.001001305
2019,3,2.333181843,1.142329184,0.582197778,0.294831714,0.702306346,0.599593292,0.369279613,3.782671883,0.652725179,ssp245,0
2019,4,14.24638461,3.061429963,17.9800976,23.35227308,39.47480722,10.78851458,7.137064648,4.736535714,8.176453384,ssp245,0.759353427
2019,5,55.54528609,71.28446008,14.11883939,28.84230845,11.54936824,23.08394411,28.16329315,7.60671401,13.21186825,ssp245,8.471169771
2019,6,11.94499298,25.20770587,11.11850454,34.67637547,26.3579141,50.46714406,51.60137854,25.34368938,16.20365694,ssp245,70.92530243
2019,7,215.2889865,104.0451431,151.1419686,208.099478,78.07655668,104.1856543,108.13272,78.6223035,27.97000859,ssp245,224.4063128
2019,8,122.1028449,201.6163856,149.4860722,278.7924335,81.23662813,95.44634708,146.570907,122.531871,175.662803,ssp245,76.20479755
2019,9,60.54919766,55.55290408,54.37063632,81.41111767,16.88433909,28.44118266,43.78900215,29.02856133,68.70697234,ssp245,47.80989275
2019,10,25.77058593,6.278775545,7.881572902,0.095910957,0.035312532,0.812909564,0.002297213,1.468467177,0.179047865,ssp245,0.389478286
2019,11,0.121637506,0.443666772,0.562323376,0.341091003,1.385819163,4.515729278,0.054906051,7.986981933,0.00570782,ssp245,9.925167712
2019,12,0.151784805,0.013607706,1.02731263,1.117883033,0.984503282,2.376954637,0.06581111,1.094582913,1.424848859,ssp245,2.062836429
2020,1,1.058963786,0.486537882,0.002980523,0.213799637,0.010648724,1.631961444,6.79E-04,0.098217625,0.177576289,ssp245,0.034337014
2020,2,0.044261238,0.007220034,0.164418995,0.350570898,0,1.33E-06,2.26E-04,0,0.111151413,ssp245,0.044726862
2020,3,2.534476094,8.65E-06,3.431293442,0.115007193,1.169507272,0.647800046,3.206217743,3.810260374,21.87865244,ssp245,0.018752356
2020,4,27.01012251,4.174285487,21.21632304,15.21805849,2.60787495,6.366567634,16.64012448,9.164902598,7.503714947,ssp245,5.899046697
2020,5,7.659273999,19.10348703,10.60232573,6.06253669,26.22851423,35.69784242,50.63236591,17.15083048,21.95254797,ssp245,8.248394367
2020,6,32.82013876,33.50074797,47.52398996,36.96735991,7.245772756,52.86461964,51.51619603,32.24279065,23.61253782,ssp245,72.27974157
2020,7,209.1360849,197.2524484,132.8569438,96.61223488,61.76734264,48.90371918,381.2595235,150.9515479,278.2146882,ssp245,125.6596483
2020,8,101.4637634,295.3142193,185.2248214,143.1187949,248.6460837,159.0249034,187.2163016,179.0463311,223.4077539,ssp245,127.7469418
2020,9,50.19179975,36.49442235,32.60725584,95.50485843,129.015574,70.9668691,45.62397454,40.10137449,61.050484,ssp245,93.1093805
2020,10,10.60403392,0.73016754,1.355704605,8.117265753,0.156018133,1.057194695,0.228190033,7.979165566,33.74425229,ssp245,0.029032368
